bool                                             |logical
int                                              |integer
uint                                             |integer
short                                            |integer
ushort                                           |integer
QTreeWidgetItemIterator::IteratorFlags           |enum     |QtGui
QUdpSocket                                       |QObject  |QtNetwork
QUdpSocket::BindMode                             |enum     |QtNetwork
QUiLoader                                        |QObject  |QtUiTools
QUndoCommand                                     |object   |QtGui
QUndoGroup                                       |QObject  |QtGui
QUndoStack                                       |QObject  |QtGui
QUndoView                                        |QObject  |QtGui
QUrl                                             |object   |QtCore
QUrl::FormattingOptions                          |enum     |QtCore
QUrl::ParsingMode                                |enum     |QtCore
QUrlInfo                                         |object   |QtNetwork
QUuid                                            |object   |QtCore
QUuid::Variant                                   |enum     |QtCore
QUuid::Version                                   |enum     |QtCore
QValidator                                       |QObject  |QtGui
QVariant                                         |object   |QtCore
QVariant::Type                                   |enum     |QtCore
QVariantAnimation                                |QObject  |QtCore
QVBoxLayout                                      |QObject  |QtGui
QVector2D                                        |object   |QtGui
QVector3D                                        |object   |QtGui
QVector4D                                        |object   |QtGui
QVideoFrame                                      |object   |QtMultimedia
QVideoFrame::FieldType                           |enum     |QtMultimedia
QVideoFrame::PixelFormat                         |enum     |QtMultimedia
QVideoSurfaceFormat                              |object   |QtMultimedia
QVideoSurfaceFormat::Direction                   |enum     |QtMultimedia
QVideoSurfaceFormat::YCbCrColorSpace             |enum     |QtMultimedia
QWaitCondition                                   |object   |QtCore
QWeakPointer                                     |object   |QtCore
QWebDatabase                                     |object   |QtWebKit
QWebElement                                      |object   |QtWebKit
QWebElement::StyleResolveStrategy                |enum     |QtWebKit
QWebElementCollection                            |object   |QtWebKit
QWebFrame                                        |QObject  |QtWebKit
QWebFrame::RenderLayer                           |enum     |QtWebKit
QWebHistory                                      |object   |QtWebKit
QWebHistoryInterface                             |QObject  |QtWebKit
QWebHistoryItem                                  |object   |QtWebKit
QWebHitTestResult                                |object   |QtWebKit
QWebInspector                                    |QObject  |QtWebKit
QWebPage                                         |QObject  |QtWebKit
QWebPage::Extension                              |enum     |QtWebKit
QWebPage::ExtensionOption                        |object   |QtWebKit
QWebPage::ExtensionReturn                        |object   |QtWebKit
QWebPage::FindFlags                              |enum     |QtWebKit
QWebPage::LinkDelegationPolicy                   |enum     |QtWebKit
QWebPage::WebAction                              |enum     |QtWebKit
QWebPluginFactory                                |QObject  |QtWebKit
QWebSecurityOrigin                               |object   |QtWebKit
QWebSettings                                     |object   |QtWebKit
QWebSettings::FontFamily                         |enum     |QtWebKit
QWebSettings::FontSize                           |enum     |QtWebKit
QWebSettings::WebAttribute                       |enum     |QtWebKit
QWebSettings::WebGraphic                         |enum     |QtWebKit
QWebView                                         |QObject  |QtWebKit
QWhatsThis                                       |object   |QtGui
QWhatsThisClickedEvent                           |QEvent   |QtGui
QWheelEvent                                      |QEvent   |QtGui
QWidget                                          |QWidget  |QtGui
QWidget::RenderFlags                             |enum     |QtGui
QWidgetAction                                    |QObject  |QtGui
QWidgetItem                                      |object   |QtGui
QWindowsMime                                     |object   |QtGui
QWindowsStyle                                    |QObject  |QtGui
QWindowStateChangeEvent                          |QEvent   |QtGui
QWindowsVistaStyle                               |QObject  |QtGui
QWindowsXPStyle                                  |QObject  |QtGui
QWinHost                                         |
QWizard                                          |QObject  |QtGui
QWizard::WizardButton                            |enum     |QtGui
QWizard::WizardOption                            |enum     |QtGui
QWizard::WizardOptions                           |enum     |QtGui
QWizard::WizardPixmap                            |enum     |QtGui
QWizard::WizardStyle                             |enum     |QtGui
QWizardPage                                      |QObject  |QtGui
QWorkspace                                       |QObject  |QtGui
QWorkspace::WindowOrder                          |enum     |QtGui
QWriteLocker                                     |object   |QtCore
QWSClient                                        |QObject  |QtGui
QWSEmbedWidget                                   |QObject  |QtGui
QWSInputMethod                                   |QObject  |QtGui
QWSServer                                        |QObject  |QtGui
QX11EmbedContainer                               |QObject  |QtGui
QX11EmbedWidget                                  |QObject  |QtGui
QX11Info                                         |object   |QtGui
QXmlAttributes                                   |object   |QtXml
QXmlContentHandler                               |object   |QtXml
QXmlDeclHandler                                  |object   |QtXml
QXmlDefaultHandler                               |object   |QtXml
QXmlDTDHandler                                   |object   |QtXml
QXmlEntityResolver                               |object   |QtXml
QXmlErrorHandler                                 |object   |QtXml
QXmlFormatter                                    |object   |QtXmlPatterns
QXmlInputSource                                  |object   |QtXml
QXmlItem                                         |object   |QtXmlPatterns
QXmlLexicalHandler                               |object   |QtXml
QXmlLocator                                      |object   |QtXml
QXmlName                                         |object   |QtXmlPatterns
QXmlNamePool                                     |object   |QtXmlPatterns
QXmlNamespaceSupport                             |object   |QtXml
QXmlNodeModelIndex                               |object   |QtXmlPatterns
QXmlNodeModelIndex::DocumentOrder                |enum     |QtXmlPatterns
QXmlNodeModelIndex::NodeKind                     |enum     |QtXmlPatterns
QXmlParseException                               |object   |QtXml
QXmlQuery                                        |object   |QtXmlPatterns
QXmlQuery::QueryLanguage                         |enum     |QtXmlPatterns
QXmlReader                                       |object   |QtXml
QXmlResultItems                                  |object   |QtXmlPatterns
QXmlSchema                                       |object   |QtXmlPatterns
QXmlSchemaValidator                              |object   |QtXmlPatterns
QXmlSerializer                                   |object   |QtXmlPatterns
QXmlSimpleReader                                 |object   |QtXml
QXmlStreamAttribute                              |object   |QtCore
QXmlStreamAttributes                             |object   |QtCore
QXmlStreamEntityDeclaration                      |object   |QtCore
QXmlStreamEntityResolver                         |object   |QtCore
QXmlStreamNamespaceDeclaration                   |object   |QtCore
QXmlStreamNotationDeclaration                    |object   |QtCore
QXmlStreamReader                                 |object   |QtCore
QXmlStreamReader::Error                          |enum     |QtCore
QXmlStreamReader::ReadElementTextBehaviour       |enum     |QtCore
QXmlStreamReader::TokenType                      |enum     |QtCore
QXmlStreamWriter                                 |object   |QtCore

QStringList                                      |QList
QFileInfoList                                    |QList
QWidgetList                                      |QList
QModelIndexList                                  |QList
QObjectList                                      |QList
QVariantList                                     |QList
